"original_file_name","id","file_name","catalog_id","dataset","path","scientific_name","genus","family","institution","width","height","size","SL_bbox","SL_lm","HL_bbox","HL_lm","pOD_bbox","pOD_lm","ED_bbox","ED_lm","HH_lm","EA_m","HA_m","FA_pca","FA_lm","scale","unit","FA_pca_meta","file.name","SL_bbox.conv","SL_lm.conv","HL_bbox.conv","HL_lm.conv","pOD_bbox.conv","pOD_lm.conv","ED_bbox.conv","ED_lm.conv","HH_lm.conv","EA_m.conv","HA_m.conv","unit.conv"
"INHS_FISH_87372",138682,"INHS_138682.JPG","87372","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87372.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,9744285,1791,1790.22,461,466.57,141,141.17,107,106,251,6373,102161,0,0.9,395.159,"cm",3.53,"INHS_FISH_87372_measure.json",45.32,45.3,11.67,11.81,3.57,3.57,2.71,2.68,6.35,0.41,6.54,"mm"
"INHS_FISH_87393",138685,"INHS_138685.JPG","87393","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87393.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10572245,1964,1963.06,471,470.77,141,141.09,128,127.39,240,11331,96186,0.01,-0.44,394.929,"cm",4.12,"INHS_FISH_87393_measure.json",49.73,49.71,11.93,11.92,3.57,3.57,3.24,3.23,6.08,0.73,6.17,"mm"
"INHS_FISH_87395",138686,"INHS_138686.JPG","87395","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87395.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11198564,1486,1485.12,340,339.38,86,94.02,105,104.04,184,7635,55016,0,-0.73,393.218,"cm",0.54,"INHS_FISH_87395_measure.json",37.79,37.77,8.65,8.63,2.19,2.39,2.67,2.65,4.68,0.49,3.56,"mm"
"INHS_FISH_87409",138690,"INHS_138690.JPG","87409","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87409.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10714176,1791,1790.05,447,448.17,135,136.62,132,131.24,235,11537,88468,0,-0.45,395.317,"cm",1.28,"INHS_FISH_87409_measure.json",45.31,45.28,11.31,11.34,3.41,3.46,3.34,3.32,5.94,0.74,5.66,"mm"
"INHS_FISH_87425",138693,"INHS_138693.JPG","87425","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87425.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10378235,2684,2683.09,620,619.23,167,173.76,192,191.51,321,23325,166260,0,-0.47,366.552,"cm",-0.41,"INHS_FISH_87425_measure.json",73.22,73.2,16.91,16.89,4.56,4.74,5.24,5.22,8.76,1.74,12.37,"mm"
"INHS_FISH_87433",138695,"INHS_138695.JPG","87433","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87433.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10703284,1705,1704.13,417,416.04,132,132.54,108,107.47,212,8472,73907,0.01,-0.71,393.924,"cm",5.86,"INHS_FISH_87433_measure.json",43.28,43.26,10.59,10.56,3.35,3.36,2.74,2.73,5.38,0.55,4.76,"mm"
"INHS_FISH_87444",138697,"INHS_138697.JPG","87444","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87444.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10928663,1904,1903.25,469,469.31,119,135.59,153,152.08,245,14645,99238,0,-0.93,394.009,"cm",-0.55,"INHS_FISH_87444_measure.json",48.32,48.3,11.9,11.91,3.02,3.44,3.88,3.86,6.22,0.94,6.39,"mm"
"INHS_FISH_87545",138715,"INHS_138715.JPG","87545","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87545.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11219824,1140,1139.06,263,262.32,56,60.54,80,79.23,138,4677,32772,0,-0.6,393.284,"cm",-1.24,"INHS_FISH_87545_measure.json",28.99,28.96,6.69,6.67,1.42,1.54,2.03,2.01,3.51,0.3,2.12,"mm"
"INHS_FISH_87561",138718,"INHS_138718.JPG","87561","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87561.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11243497,1401,1400.97,346,345.42,87,91.71,110,109,176,8789,52165,0,-2.13,393.431,"cm",8.6,"INHS_FISH_87561_measure.json",35.61,35.61,8.79,8.78,2.21,2.33,2.8,2.77,4.47,0.57,3.37,"mm"
"INHS_FISH_87969",138795,"INHS_138795.JPG","87969","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87969.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10318961,1581,1580.06,414,413.95,116,116.43,113,113.77,196,9068,66772,0,0.51,394.591,"cm",6.86,"INHS_FISH_87969_measure.json",40.07,40.04,10.49,10.49,2.94,2.95,2.86,2.88,4.97,0.58,4.29,"mm"
"INHS_FISH_88015",138809,"INHS_138809.JPG","88015","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88015.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10991188,2174,2173.37,526,528.09,156,156.12,139,140.62,256,14228,116570,0,1.05,397.235,"cm",0.73,"INHS_FISH_88015_measure.json",54.73,54.71,13.24,13.29,3.93,3.93,3.5,3.54,6.44,0.9,7.39,"mm"
"INHS_FISH_88042",138815,"INHS_138815.JPG","88042","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88042.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10827808,1648,1648.2,434,433.42,118,121.28,143,142.03,225,14022,78494,-0.01,-2.19,393.201,"cm",7.78,"INHS_FISH_88042_measure.json",41.91,41.92,11.04,11.02,3,3.08,3.64,3.61,5.72,0.91,5.08,"mm"
"INHS_FISH_88046",138817,"INHS_138817.JPG","88046","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88046.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10546734,1699,1698.08,411,412.92,114,114.07,113,112.87,202,8895,72012,0,0.54,393.97,"cm",4.12,"INHS_FISH_88046_measure.json",43.13,43.1,10.43,10.48,2.89,2.9,2.87,2.86,5.13,0.57,4.64,"mm"
"INHS_FISH_88057",138821,"INHS_138821.JPG","88057","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88057.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10608827,2668,2667.06,660,661.13,187,187.27,191,191.27,324,24341,177539,0,0.39,394.731,"cm",0.28,"INHS_FISH_88057_measure.json",67.59,67.57,16.72,16.75,4.74,4.74,4.84,4.85,8.21,1.56,11.39,"mm"
"INHS_FISH_88063",138823,"INHS_138823.JPG","88063","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88063.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10531965,1574,1573.59,328,327.88,63,85.63,114,113.36,177,9012,53797,0,-1.57,394.083,"cm",0.01,"INHS_FISH_88063_measure.json",39.94,39.93,8.32,8.32,1.6,2.17,2.89,2.88,4.49,0.58,3.46,"mm"
"INHS_FISH_88076",138825,"INHS_138825.JPG","88076","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88076.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,11006400,2572,2571.8,609,609.66,182,182.02,167,166.87,287,18422,138245,0,-1.43,395.8,"cm",-0.73,"INHS_FISH_88076_measure.json",64.98,64.98,15.39,15.4,4.6,4.6,4.22,4.22,7.25,1.18,8.82,"mm"
"INHS_FISH_88093",138830,"INHS_138830.JPG","88093","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88093.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11325578,1921,1920.03,413,412.12,96,105.19,115,114.04,235,9111,87342,0,-0.3,395.064,"cm",2.56,"INHS_FISH_88093_measure.json",48.63,48.6,10.45,10.43,2.43,2.66,2.91,2.89,5.95,0.58,5.6,"mm"
"INHS_FISH_88290",138884,"INHS_138884.JPG","88290","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88290.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10748191,2074,2073,468,468.63,132,132.85,143,142.01,248,13706,99443,0,0,374.924,"cm",4.53,"INHS_FISH_88290_measure.json",55.32,55.29,12.48,12.5,3.52,3.54,3.81,3.79,6.61,0.98,7.07,"mm"
"INHS_FISH_88630",138954,"INHS_138954.JPG","88630","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88630.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11346070,1844,1843,442,441.5,131,131,138,137.23,242,12749,90159,0,-0.03,395.561,"cm",11.05,"INHS_FISH_88630_measure.json",46.62,46.59,11.17,11.16,3.31,3.31,3.49,3.47,6.12,0.81,5.76,"mm"
"INHS_FISH_88952",139043,"INHS_139043.JPG","88952","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88952.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10002449,3786,3785.05,931,940.18,265,266.69,242,243.25,416,41733,338489,0,0.29,364.539,"cm",-0.42,"INHS_FISH_88952_measure.json",103.86,103.83,25.54,25.79,7.27,7.32,6.64,6.67,11.41,3.14,25.47,"mm"
"INHS_FISH_89013",139057,"INHS_139057.JPG","89013","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_89013.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10645814,1353,1353.56,312,315.15,78,90.05,108,107.17,172,8350,45787,0,-2.75,392.685,"cm",0.69,"INHS_FISH_89013_measure.json",34.46,34.47,7.95,8.03,1.99,2.29,2.75,2.73,4.38,0.54,2.97,"mm"
"INHS_FISH_89026",139059,"INHS_139059.JPG","89026","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_89026.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11231848,1819,1818,442,441.71,126,127.42,138,137,236,12960,86174,0,0.03,391.97,"cm",-5.24,"INHS_FISH_89026_measure.json",46.41,46.38,11.28,11.27,3.21,3.25,3.52,3.5,6.02,0.84,5.61,"mm"
"INHS_FISH_89039",139064,"INHS_139064.JPG","89039","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_89039.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11230425,807,806.63,212,211.06,43,52.43,69,68.07,111,3344,21983,0,-2.27,394.334,"cm",7.08,"INHS_FISH_89039_measure.json",20.46,20.46,5.38,5.35,1.09,1.33,1.75,1.73,2.81,0.22,1.41,"mm"
"INHS_FISH_89077",139073,"INHS_139073.JPG","89077","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_89077.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10663866,2294,2293.03,486,485.23,132,137.09,155,154.12,273,16813,111718,0,-0.27,394.747,"cm",1.56,"INHS_FISH_89077_measure.json",58.11,58.09,12.31,12.29,3.34,3.47,3.93,3.9,6.92,1.08,7.17,"mm"
"INHS_FISH_89615",139225,"INHS_139225.JPG","89615","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_89615.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11109059,1471,1470.49,392,392.31,74,75.31,120,119.21,192,9449,61371,0,1.48,395.42,"cm",-1.06,"INHS_FISH_89615_measure.json",37.2,37.19,9.91,9.92,1.87,1.9,3.03,3.01,4.86,0.6,3.93,"mm"
"INHS_FISH_89697",139250,"INHS_139250.JPG","89697","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_89697.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10230334,1543,1542.98,360,359.8,82,82.15,126,125.14,200,10351,63395,0,2.04,394.678,"cm",2.18,"INHS_FISH_89697_measure.json",39.1,39.09,9.12,9.12,2.08,2.08,3.19,3.17,5.07,0.66,4.07,"mm"
"INHS_FISH_90066",139307,"INHS_139307.JPG","90066","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_90066.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11529764,1648,1647.06,405,407.73,94,95.9,109,109.49,206,9049,75025,0,0.49,394.401,"cm",1.77,"INHS_FISH_90066_measure.json",41.78,41.76,10.27,10.34,2.38,2.43,2.76,2.78,5.22,0.58,4.82,"mm"
"INHS_FISH_90142",139326,"INHS_139326.JPG","90142","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_90142.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10993302,1856,1855.03,430,429.02,116,123.37,134,133.96,229,11766,87170,-0.01,-0.31,391.837,"cm",5.35,"INHS_FISH_90142_measure.json",47.37,47.34,10.97,10.95,2.96,3.15,3.42,3.42,5.84,0.77,5.68,"mm"
"INHS_FISH_91757",139783,"INHS_139783.JPG","91757","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_91757.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11358331,1084,1083.1,265,264.23,59,62.3,96,95.05,144,6491,33659,0,-0.79,394.892,"cm",0.05,"INHS_FISH_91757_measure.json",27.45,27.43,6.71,6.69,1.49,1.58,2.43,2.41,3.65,0.42,2.16,"mm"
"INHS_FISH_91775",139789,"INHS_139789.JPG","91775","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_91775.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11086805,1002,1001.01,248,247.13,61,61.07,82,81.06,132,4733,29019,0,-0.23,395.897,"cm",-1.43,"INHS_FISH_91775_measure.json",25.31,25.28,6.26,6.24,1.54,1.54,2.07,2.05,3.33,0.3,1.85,"mm"
"INHS_FISH_92100",139879,"INHS_139879.JPG","92100","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_92100.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10982677,1510,1509.16,388,387.57,96,101.51,125,124.1,208,10196,67609,0,-0.84,393.124,"cm",-0.02,"INHS_FISH_92100_measure.json",38.41,38.39,9.87,9.86,2.44,2.58,3.18,3.16,5.29,0.66,4.37,"mm"
"INHS_FISH_92166",139903,"INHS_139903.JPG","92166","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_92166.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10630648,1654,1653.02,398,398.21,94,95.71,109,108.04,213,9099,77155,0,-0.31,393.508,"cm",0.01,"INHS_FISH_92166_measure.json",42.03,42.01,10.11,10.12,2.39,2.43,2.77,2.75,5.41,0.59,4.98,"mm"
"INHS_FISH_92249",139923,"INHS_139923.JPG","92249","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_92249.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,11173719,1676,1675.02,417,416.58,115,115.16,146,145.03,211,15255,70559,0,0.31,392.203,"cm",13.93,"INHS_FISH_92249_measure.json",42.73,42.71,10.63,10.62,2.93,2.94,3.72,3.7,5.38,0.99,4.59,"mm"
"INHS_FISH_92501",139990,"INHS_139990.JPG","92501","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_92501.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10921889,2023,2022.25,449,448.64,125,138.65,129,128.02,248,12113,97980,0,-0.91,394.18,"cm",-0.57,"INHS_FISH_92501_measure.json",51.32,51.3,11.39,11.38,3.17,3.52,3.27,3.25,6.29,0.78,6.31,"mm"
"INHS_FISH_92883",140100,"INHS_140100.JPG","92883","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_92883.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10857560,1664,1663.25,390,400.91,101,102.11,138,137.3,212,11742,66670,0.01,1,395.723,"cm",8.15,"INHS_FISH_92883_measure.json",42.05,42.03,9.86,10.13,2.55,2.58,3.49,3.47,5.36,0.75,4.26,"mm"
"INHS_FISH_93363",140233,"INHS_140233.JPG","93363","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_93363.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11422249,1955,1954.69,420,419.63,101,112.7,131,132.77,237,12135,81717,0,-1.52,394.099,"cm",0.23,"INHS_FISH_93363_measure.json",49.61,49.6,10.66,10.65,2.56,2.86,3.32,3.37,6.01,0.78,5.26,"mm"
"INHS_FISH_94567",140458,"INHS_140458.JPG","94567","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_94567.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11102177,2035,2034.08,483,482.04,129,138.35,151,150.21,259,15126,101886,0,0.51,393.6,"cm",-0.04,"INHS_FISH_94567_measure.json",51.7,51.68,12.27,12.25,3.28,3.51,3.84,3.82,6.58,0.98,6.58,"mm"
"INHS_FISH_94624",140470,"INHS_140470.JPG","94624","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_94624.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,10763152,2362,2361.24,558,557.04,151,153.57,183,183.45,301,23289,139336,0,0.83,391.135,"cm",5.7,"INHS_FISH_94624_measure.json",60.39,60.37,14.27,14.24,3.86,3.93,4.68,4.69,7.7,1.52,9.11,"mm"
"INHS_FISH_94625",140471,"INHS_140471.JPG","94625","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_94625.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11197419,1957,1956.04,468,467.35,121,127.76,158,157.38,243,16808,97377,0,-0.35,394.294,"cm",4.62,"INHS_FISH_94625_measure.json",49.63,49.61,11.87,11.85,3.07,3.24,4.01,3.99,6.16,1.08,6.26,"mm"
"INHS_FISH_97377",141351,"INHS_141351.JPG","97377","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97377.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10945588,1498,1498.37,306,309.74,62,73.78,109,109.04,197,9216,55487,0,-2.45,395.782,"cm",0.25,"INHS_FISH_97377_measure.json",37.85,37.86,7.73,7.83,1.57,1.86,2.75,2.76,4.98,0.59,3.54,"mm"
"INHS_FISH_97387",141355,"INHS_141355.JPG","97387","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97387.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11275063,1844,1843,452,451.07,119,124.33,150,149.21,257,15236,97294,0,-0.06,395.619,"cm",1.85,"INHS_FISH_97387_measure.json",46.61,46.59,11.43,11.4,3.01,3.14,3.79,3.77,6.5,0.97,6.22,"mm"
"INHS_FISH_97396",141361,"INHS_141361.JPG","97396","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97396.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11056393,1277,1276.26,326,325.08,94,94.34,100,99.08,180,6786,50987,0,-1.17,395.887,"cm",-0.91,"INHS_FISH_97396_measure.json",32.26,32.24,8.23,8.21,2.37,2.38,2.53,2.5,4.55,0.43,3.25,"mm"
"INHS_FISH_97405",141364,"INHS_141364.JPG","97405","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97405.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11389722,1210,1209.07,281,280.94,66,68.96,103,102,149,6620,37512,0,0.62,392.952,"cm",2.37,"INHS_FISH_97405_measure.json",30.79,30.77,7.15,7.15,1.68,1.75,2.62,2.6,3.79,0.43,2.43,"mm"
"INHS_FISH_97446",141382,"INHS_141382.JPG","97446","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97446.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11783255,1740,1739.42,381,383.82,90,100.62,119,119.85,134,8800,62507,0,-1.25,395.518,"cm",-1.42,"INHS_FISH_97446_measure.json",43.99,43.98,9.63,9.7,2.28,2.54,3.01,3.03,3.39,0.56,4,"mm"
"INHS_FISH_97608",141434,"INHS_141434.JPG","97608","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97608.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11059850,1150,1149.27,281,280.64,64,69.86,94,93.43,154,5799,37693,0,-1.25,392.812,"cm",4.69,"INHS_FISH_97608_measure.json",29.28,29.26,7.15,7.14,1.63,1.78,2.39,2.38,3.92,0.38,2.44,"mm"
"INHS_FISH_97610",141435,"INHS_141435.JPG","97610","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97610.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10373640,1480,1479.11,308,307.01,67,73.41,85,84.38,177,5638,47771,0,-0.7,394.359,"cm",1.73,"INHS_FISH_97610_measure.json",37.53,37.51,7.81,7.79,1.7,1.86,2.16,2.14,4.49,0.36,3.07,"mm"
"INHS_FISH_97727",141462,"INHS_141462.JPG","97727","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97727.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11112416,1248,1247.05,288,287,68,70.6,95,94.01,157,5862,40912,0,-0.51,395.872,"cm",3.81,"INHS_FISH_97727_measure.json",31.53,31.5,7.28,7.25,1.72,1.78,2.4,2.37,3.97,0.37,2.61,"mm"
"INHS_FISH_97820",141492,"INHS_141492.JPG","97820","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97820.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10760829,1175,1174.11,293,292.25,70,72.28,98,97.01,153,6403,39183,0,-0.78,394.865,"cm",4.59,"INHS_FISH_97820_measure.json",29.76,29.73,7.42,7.4,1.77,1.83,2.48,2.46,3.87,0.41,2.51,"mm"
"INHS_FISH_97827",141496,"INHS_141496.JPG","97827","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97827.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11185782,1283,1282.35,306,305.1,82,82.87,97,96.05,165,6064,43767,0,-1.34,394.107,"cm",4.9,"INHS_FISH_97827_measure.json",32.55,32.54,7.76,7.74,2.08,2.1,2.46,2.44,4.19,0.39,2.82,"mm"
"INHS_FISH_97870",141518,"INHS_141518.JPG","97870","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97870.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10993262,1307,1306.03,318,317.16,84,86.83,102,101.18,175,7408,48694,0,0.39,394.867,"cm",3.92,"INHS_FISH_97870_measure.json",33.1,33.08,8.05,8.03,2.13,2.2,2.58,2.56,4.43,0.48,3.12,"mm"
"INHS_FISH_98264",141637,"INHS_141637.JPG","98264","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_98264.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10444104,1715,1714.2,369,368,76,83.26,90,89.81,207,5384,72420,0,-0.87,393.144,"cm",0.07,"INHS_FISH_98264_measure.json",43.62,43.6,9.39,9.36,1.93,2.12,2.29,2.28,5.27,0.35,4.69,"mm"
"INHS_FISH_98276",141639,"INHS_141639.JPG","98276","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_98276.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11099095,1115,1114.24,287,292.02,66,67.08,87,86.05,148,5385,38078,0,1.18,393.887,"cm",9.6,"INHS_FISH_98276_measure.json",28.31,28.29,7.29,7.41,1.68,1.7,2.21,2.18,3.76,0.35,2.45,"mm"
"INHS_FISH_98278",141641,"INHS_141641.JPG","98278","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_98278.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10747508,1011,1010.03,220,219.51,51,51.62,74,73.03,124,3822,23337,0,0.45,392.978,"cm",9.05,"INHS_FISH_98278_measure.json",25.73,25.7,5.6,5.59,1.3,1.31,1.88,1.86,3.16,0.25,1.51,"mm"
"INHS_FISH_98618",141747,"INHS_141747.JPG","98618","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_98618.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10949219,1624,1623.38,425,424.06,107,112.58,118,117.43,209,9644,77448,0,-1.24,393.481,"cm",-1.1,"INHS_FISH_98618_measure.json",41.27,41.26,10.8,10.78,2.72,2.86,3,2.98,5.31,0.62,5,"mm"
"INHS_FISH_98624",141750,"INHS_141750.JPG","98624","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_98624.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11425761,1437,1436.27,383,385,104,104.58,127,126.67,207,11279,66853,0,1.12,395.259,"cm",1.9,"INHS_FISH_98624_measure.json",36.36,36.34,9.69,9.74,2.63,2.65,3.21,3.2,5.24,0.72,4.28,"mm"
"INHS_FISH_98910",141837,"INHS_141837.JPG","98910","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_98910.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10784825,1984,1983.23,511,510.1,138,144.25,141,140.51,285,14831,122386,0,-0.87,396.072,"cm",5.39,"INHS_FISH_98910_measure.json",50.09,50.07,12.9,12.88,3.48,3.64,3.56,3.55,7.2,0.95,7.8,"mm"
"INHS_FISH_99151",141921,"INHS_141921.JPG","99151","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_99151.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10765906,2022,2021,513,513.19,137,140.92,137,136.06,290,13929,123646,-0.01,0.03,393.805,"cm",0.09,"INHS_FISH_99151_measure.json",51.35,51.32,13.03,13.03,3.48,3.58,3.48,3.46,7.36,0.9,7.97,"mm"
"INHS_FISH_99198",141942,"INHS_141942.JPG","99198","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_99198.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10835378,2167,2166.01,495,494.58,123,127.88,131,130.98,272,12038,122051,0,-0.13,393.997,"cm",-0.9,"INHS_FISH_99198_measure.json",55,54.98,12.56,12.55,3.12,3.25,3.32,3.32,6.9,0.78,7.86,"mm"
"INHS_FISH_99207",141948,"INHS_141948.JPG","99207","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_99207.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10899088,1675,1674,406,410.34,96,96.08,122,121.07,212,10766,75439,0,0.03,393.269,"cm",1.55,"INHS_FISH_99207_measure.json",42.59,42.57,10.32,10.43,2.44,2.44,3.1,3.08,5.39,0.7,4.88,"mm"
"INHS_FISH_99336",141987,"INHS_141987.JPG","99336","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_99336.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10804210,1917,1917.17,455,454.53,94,105.55,131,130.25,246,12935,98315,0,-2,393.68,"cm",0.14,"INHS_FISH_99336_measure.json",48.69,48.7,11.56,11.55,2.39,2.68,3.33,3.31,6.25,0.83,6.34,"mm"
"INHS_FISH_99367",141996,"INHS_141996.JPG","99367","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_99367.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10659601,1696,1695.04,415,414.06,99,105.34,118,118.38,228,9822,83331,0,-0.37,393.465,"cm",1.24,"INHS_FISH_99367_measure.json",43.1,43.08,10.55,10.52,2.52,2.68,3,3.01,5.79,0.63,5.38,"mm"
