"X","SL_bbox","SL_lm","HL_bbox","HL_lm","pOD_bbox","pOD_lm","ED_bbox","ED_lm","HH_lm","EA_m","HA_m","SL_bbox.conv","SL_lm.conv","HL_bbox.conv","HL_lm.conv","pOD_bbox.conv","pOD_lm.conv","ED_bbox.conv","ED_lm.conv","HH_lm.conv","EA_m.conv","HA_m.conv","SL_bbox.diff","SL_lm.diff","HL_bbox.diff","HL_lm.diff","pOD_bbox.diff","pOD_lm.diff","ED_bbox.diff","ED_lm.diff","HH_lm.diff","EA_m.diff","HA_m.diff"
"INHS_FISH_39054",4.21,4.21,1.03,1.03,0.28,0.29,0.33,0.32,211,0.08,0.48,42.12,42.11,10.32,10.3,2.79,2.88,3.27,3.25,5.35,3034.59,18887.2,-0.00199999999999978,-0.00100000000000033,-0.002,0,0.001,0.002,0.003,-0.005,210.465,-303.379,-1888.24
"INHS_FISH_39078",3.86,3.86,0.86,0.86,0.2,0.21,0.3,0.29,184,0.06,0.36,38.61,38.63,8.65,8.62,2.01,2.15,2.95,2.93,4.68,2434.83,14275.54,-0.00099999999999989,-0.00300000000000056,-0.005,-0.00199999999999989,-0.000999999999999973,-0.005,0.00499999999999995,-0.00300000000000006,183.532,-243.423,-1427.194
"INHS_FISH_39101",8.16,8.16,1.88,1.88,0.55,0.56,0.53,0.53,324,0.19,1.46,81.61,81.59,18.79,18.77,5.55,5.64,5.29,5.3,9.07,6876.36,52106.91,-0.000999999999999446,0.000999999999999446,0.00099999999999989,0.00299999999999989,-0.00499999999999989,-0.00399999999999989,0.001,0,323.093,-687.446,-5209.231
"INHS_FISH_39104",5.13,5.15,1.02,1.02,0.29,0.3,0.3,0.29,243,0.05,0.51,51.3,51.49,10.25,10.24,2.86,3.05,2.96,2.94,6.2,2151.58,19868.8,0,0.00100000000000033,-0.00499999999999989,-0.004,0.004,-0.005,0.004,-0.004,242.38,-215.108,-1986.37
"INHS_FISH_39175",4.89,4.9,1.23,1.23,0.38,0.38,0.32,0.32,238,0.07,0.62,48.93,49.05,12.29,12.28,3.76,3.84,3.23,3.2,6.04,2757.55,24445.9,-0.00300000000000011,-0.00499999999999901,0.00100000000000011,0.002,0.004,-0.004,-0.003,0,237.396,-275.685,-2443.97
"INHS_FISH_39401",3.82,3.82,0.98,0.97,0.24,0.26,0.31,0.3,200,0.06,0.42,38.25,38.23,9.77,9.75,2.39,2.55,3.05,3.03,5.09,2277.63,16682.4,-0.00500000000000034,-0.00299999999999967,0.003,-0.005,0.000999999999999973,0.005,0.005,-0.003,199.491,-227.703,-1667.82
"INHS_FISH_39448",3.58,3.58,0.84,0.83,0.19,0.21,0.29,0.29,173,0.06,0.31,35.84,35.84,8.36,8.33,1.91,2.12,2.88,2.85,4.41,2244.9,12176.94,-0.00400000000000045,-0.00400000000000045,0.004,-0.003,-0.001,-0.00200000000000003,0.002,0.00499999999999995,172.559,-224.43,-1217.384
"INHS_FISH_39488",5.66,5.66,1.41,1.41,0.45,0.45,0.41,0.41,284,0.13,0.81,56.57,56.6,14.07,14.07,4.49,4.5,4.14,4.12,7.21,5015.31,31997.8,0.00300000000000011,0,0.00299999999999989,0.00299999999999989,0.001,0,-0.004,-0.00200000000000006,283.279,-501.401,-3198.97
"INHS_FISH_39556",6.91,6.92,1.45,1.46,0.39,0.39,0.42,0.41,270,0.11,0.94,69.14,69.17,14.53,14.64,3.92,3.95,4.16,4.14,7.35,4184.67,34374.42,-0.00399999999999956,0.00300000000000011,-0.00299999999999989,-0.004,-0.002,-0.005,0.00399999999999995,-0.004,269.265,-418.357,-3436.502
"INHS_FISH_39569",8.92,8.92,1.96,1.96,0.58,0.6,0.58,0.58,351,0.21,1.63,89.2,89.18,19.64,19.62,5.81,5.97,5.81,5.8,9.71,7614.39,59090.37,0,0.00199999999999889,-0.004,-0.00200000000000022,-0.001,0.003,-0.001,0,350.029,-761.229,-5907.407
"INHS_FISH_39584",3.87,3.87,0.87,0.88,0.22,0.22,0.27,0.26,179,0.05,0.34,38.74,38.75,8.72,8.78,2.22,2.23,2.66,2.63,4.58,1885.29,13291.88,-0.004,-0.00499999999999989,-0.00200000000000011,0.00200000000000011,-0.00200000000000003,-0.003,0.004,-0.003,178.542,-188.479,-1328.848
"INHS_FISH_39603",5.39,5.41,1.32,1.32,0.37,0.37,0.37,0.37,261,0.1,0.72,53.9,54.14,13.16,13.18,3.73,3.73,3.73,3.7,6.53,3937.33,28731.03,0,-0.00399999999999956,0.004,0.002,-0.003,-0.003,-0.003,0,260.347,-393.633,-2872.383
"INHS_FISH_40063",4.26,4.26,0.96,0.96,0.22,0.24,0.36,0.35,217,0.09,0.47,42.6,42.58,9.62,9.59,2.21,2.41,3.56,3.55,5.52,3511.64,18457.1,0,0.00199999999999978,-0.002,0.001,-0.001,-0.00100000000000003,0.004,-0.005,216.448,-351.074,-1845.24
"INHS_FISH_40481",4.23,4.23,0.91,0.91,0.21,0.24,0.29,0.29,215,0.06,0.45,42.3,42.28,9.08,9.06,2.13,2.38,2.89,2.87,5.45,2418.72,17597.31,8.88178419700125e-16,0.00200000000000067,0.002,0.004,-0.003,0.002,0.000999999999999945,0.00299999999999995,214.455,-241.812,-1759.281
"INHS_FISH_40608",5.36,5.36,1.36,1.36,0.36,0.37,0.39,0.39,288,0.11,0.82,53.61,53.62,13.61,13.58,3.61,3.73,3.87,3.85,7.32,4231.04,32398.67,-0.000999999999999446,-0.00199999999999978,-0.00099999999999989,0.002,-0.001,-0.003,0.003,0.005,287.268,-422.994,-3239.047
"INHS_FISH_40755",3.86,4,0.94,0.95,0.28,0.28,0.33,0.32,218,0.07,0.42,38.63,40.04,9.37,9.48,2.82,2.83,3.25,3.23,5.54,2778.83,16564.51,-0.00300000000000056,-0.00399999999999956,0.003,0.00199999999999989,-0.00199999999999995,-0.003,0.005,-0.003,217.446,-277.813,-1656.031
"INHS_FISH_40851",4.53,4.55,1.24,1.26,0.32,0.41,0.32,0.32,262,0.07,0.71,45.34,45.5,12.41,12.55,3.2,4.13,3.2,3.18,6.65,2682.38,28009.27,-0.00400000000000045,0,-0.00100000000000011,0.00499999999999989,0,-0.003,0,0.002,261.335,-268.168,-2800.217
"INHS_FISH_41403",6.29,6.29,1.45,1.45,0.41,0.41,0.46,0.46,294,0.14,0.91,62.93,62.94,14.5,14.48,4.06,4.11,4.62,4.61,7.47,5511.02,35739.19,-0.00300000000000011,-0.00399999999999956,0,0.002,0.004,-0.00100000000000006,-0.002,-0.001,293.253,-550.962,-3573.009
"INHS_FISH_41657",6.45,6.45,1.52,1.52,0.43,0.44,0.44,0.44,302,0.13,1.03,64.49,64.46,15.18,15.19,4.26,4.44,4.36,4.35,7.7,5065.19,40507.74,0.00100000000000033,0.00400000000000045,0.002,0.00100000000000011,0.004,-0.00400000000000006,0.00399999999999995,0.00500000000000006,301.23,-506.389,-4049.744
"INHS_FISH_41686",4.89,4.96,1.06,1.07,0.33,0.34,0.34,0.34,231,0.09,0.51,48.89,49.64,10.6,10.68,3.33,3.38,3.41,3.38,5.83,3401.82,20097.68,0.000999999999999446,-0.00400000000000045,0,0.002,-0.003,0.00200000000000006,-0.001,0.00200000000000006,230.417,-340.092,-2009.258
"INHS_FISH_41708",4.22,4.22,1,1,0.3,0.3,0.3,0.29,208,0.06,0.44,42.16,42.19,10.04,10.02,2.96,2.98,2.96,2.94,5.26,2490.28,17219.47,0.00400000000000045,0.00100000000000033,-0.004,-0.002,0.004,0.002,0.004,-0.004,207.474,-248.968,-1721.507
"INHS_FISH_41709",4.35,4.35,1.02,1.02,0.27,0.29,0.3,0.3,218,0.06,0.48,43.5,43.48,10.25,10.22,2.71,2.9,3.01,2.99,5.52,2539.3,19163.66,0,0.00199999999999978,-0.00499999999999989,-0.002,-0.001,0,-0.001,0.000999999999999945,217.448,-253.87,-1915.886
"INHS_FISH_4171",3.38,3.38,0.76,0.76,0.21,0.21,0.23,0.23,172,0.04,0.27,33.78,33.81,7.65,7.62,2.09,2.15,2.31,2.29,4.33,1485.39,10827.33,0.00199999999999978,-0.00100000000000033,-0.005,-0.002,0.001,-0.005,-0.001,0.001,171.567,-148.499,-1082.463
"INHS_FISH_41757",3.38,3.38,0.88,0.88,0.24,0.24,0.28,0.28,172,0.05,0.32,33.75,33.75,8.82,8.82,2.4,2.4,2.8,2.78,4.35,2068.85,12563.16,0.00499999999999989,0.00499999999999989,-0.002,-0.002,0,0,5.55111512312578e-17,0.00200000000000006,171.565,-206.835,-1255.996
"INHS_FISH_41797",5.95,5.96,1.36,1.36,0.39,0.4,0.36,0.36,257,0.1,0.82,59.51,59.57,13.6,13.58,3.89,3.97,3.59,3.57,6.84,3705.99,30877.58,-0.000999999999999446,0.00300000000000011,2.22044604925031e-16,0.002,0.001,0.003,0.001,0.003,256.316,-370.499,-3086.938
"INHS_FISH_41816",4.64,4.64,1.11,1.11,0.33,0.34,0.36,0.35,232,0.09,0.54,46.39,46.4,11.11,11.09,3.26,3.4,3.57,3.54,5.91,3376.61,21174.26,0.000999999999999446,0,-0.00099999999999989,0.00100000000000011,0.00400000000000006,5.55111512312578e-17,0.003,-0.004,231.409,-337.571,-2116.886
"INHS_FISH_4197",3.55,3.55,0.88,0.87,0.23,0.25,0.28,0.27,187,0.05,0.34,35.55,35.54,8.77,8.74,2.34,2.51,2.77,2.74,4.75,2070.84,13559.05,-0.00499999999999989,-0.004,0.003,-0.004,-0.00399999999999998,-0.001,0.003,-0.004,186.525,-207.034,-1355.565
"INHS_FISH_42535",3.14,3.14,0.72,0.72,0.21,0.22,0.16,0.16,155,0.02,0.25,31.41,31.39,7.19,7.21,2.09,2.16,1.63,1.61,3.95,956.07,9812.33,-0.00099999999999989,0.00099999999999989,0.00099999999999989,-0.001,0.001,0.00399999999999998,-0.00299999999999997,-0.001,154.605,-95.587,-980.983
"INHS_FISH_42877",3.86,3.87,1.04,1.04,0.32,0.32,0.31,0.31,210,0.07,0.46,38.6,38.75,10.38,10.36,3.2,3.22,3.12,3.12,5.33,2647.11,18062.51,-4.44089209850063e-16,-0.00499999999999989,0.002,0.004,0,-0.002,-0.002,-0.002,209.467,-264.641,-1805.791
"INHS_FISH_42931",4.22,4.23,1.04,1.03,0.29,0.31,0.3,0.3,202,0.06,0.46,42.24,42.29,10.36,10.33,2.92,3.14,3,2.98,5.09,2450.49,18119.6,-0.00400000000000045,0.00100000000000033,0.004,-0.00299999999999989,-0.002,-0.004,0,0.002,201.491,-244.989,-1811.5
"INHS_FISH_42960",3.03,3.05,0.75,0.75,0.22,0.22,0.25,0.25,157,0.04,0.24,30.3,30.51,7.49,7.48,2.24,2.24,2.47,2.46,4,1686.58,9373.68,-4.44089209850063e-16,-0.00100000000000033,0.001,0.002,-0.00400000000000003,-0.00400000000000003,0.00299999999999997,0.004,156.6,-168.618,-937.128
"INHS_FISH_42961",4.13,4.17,1,1,0.31,0.32,0.31,0.31,219,0.07,0.46,41.28,41.71,10.02,10.02,3.13,3.19,3.1,3.08,5.57,2750.26,18182.9,0.00199999999999978,-0.00100000000000033,-0.002,-0.002,-0.003,0.001,0,0.002,218.443,-274.956,-1817.83
"INHS_FISH_42999",4.33,4.35,0.97,0.98,0.3,0.3,0.29,0.29,206,0.06,0.43,43.33,43.51,9.67,9.82,2.97,3.05,2.89,2.87,5.23,2365.95,16803.45,-0.00300000000000011,-0.00100000000000033,0.003,-0.002,0.00299999999999995,-0.005,0.000999999999999945,0.00299999999999995,205.477,-236.535,-1679.915
"INHS_FISH_43025",2.87,2.88,0.66,0.65,0.15,0.16,0.21,0.21,139,0.03,0.19,28.72,28.84,6.57,6.55,1.5,1.56,2.12,2.11,3.54,1264.71,7627.78,-0.00199999999999978,-0.004,0.003,-0.005,0,0.004,-0.00200000000000003,-0.001,138.646,-126.441,-762.588
"INHS_FISH_43026",3.98,3.98,0.98,0.97,0.31,0.31,0.3,0.3,219,0.07,0.45,39.82,39.8,9.77,9.75,3.08,3.14,3.03,3.04,5.53,2644.32,17957.62,-0.00200000000000022,4.44089209850063e-16,0.003,-0.005,0.002,-0.004,-0.003,-0.004,218.447,-264.362,-1795.312
"INHS_FISH_44640",4.84,4.96,1.12,1.12,0.34,0.34,0.33,0.32,258,0.07,0.59,48.38,49.57,11.2,11.24,3.41,3.43,3.26,3.24,6.52,2900.01,23464.69,0.00199999999999978,0.00300000000000011,2.22044604925031e-16,-0.004,-0.001,-0.003,0.00400000000000006,-0.004,257.348,-289.931,-2345.879
"INHS_FISH_4498",2.78,2.79,0.73,0.73,0.18,0.18,0.26,0.26,158,0.04,0.24,27.79,27.93,7.3,7.31,1.84,1.85,2.58,2.55,3.99,1694.49,9618.28,0.00099999999999989,-0.00300000000000011,0,-0.001,-0.004,-0.005,0.002,0.005,157.601,-169.409,-961.588
"INHS_FISH_45001",5.52,5.52,1.32,1.32,0.39,0.43,0.37,0.37,309,0.1,0.87,55.23,55.21,13.22,13.21,3.9,4.28,3.68,3.65,7.78,3898.44,34551.3,-0.00300000000000011,-0.00100000000000033,-0.002,-0.00100000000000011,0,0.00199999999999995,0.002,0.005,308.222,-389.744,-3454.26
"INHS_FISH_45251",4.24,4.24,0.89,0.9,0.2,0.28,0.26,0.26,115,0.05,0.37,42.35,42.43,8.86,8.96,2,2.81,2.63,2.61,2.91,1951.94,14729.23,0.00499999999999989,-0.00300000000000011,0.00400000000000011,0.00399999999999989,0,-0.001,-0.003,-0.001,114.709,-195.144,-1472.553
"INHS_FISH_45480",5.48,5.5,1.34,1.35,0.35,0.35,0.38,0.38,264,0.11,0.71,54.83,55.04,13.39,13.49,3.5,3.51,3.78,3.75,6.74,4117.21,27990.51,-0.00299999999999923,-0.00399999999999956,0.00100000000000011,0.00100000000000011,0,-0.001,0.002,0.005,263.326,-411.611,-2798.341
"INHS_FISH_45484",5.22,5.22,1.37,1.36,0.42,0.42,0.37,0.37,294,0.09,0.85,52.24,52.22,13.65,13.65,4.19,4.24,3.67,3.65,7.5,3622.93,33220.36,-0.00400000000000045,-0.00199999999999978,0.00500000000000012,-0.00499999999999989,0.000999999999999945,-0.00400000000000006,0.003,0.005,293.25,-362.203,-3321.186
"INHS_FISH_45487",3.97,3.97,0.98,0.99,0.29,0.36,0.24,0.24,128,0.03,0.4,39.71,39.73,9.81,9.93,2.88,3.56,2.42,2.4,3.26,1338.24,15605.5,-0.00099999999999989,-0.00299999999999967,-0.00100000000000011,-0.003,0.002,0.004,-0.002,0,127.674,-133.794,-1560.15
"INHS_FISH_45623",5.54,5.54,1.29,1.29,0.39,0.4,0.42,0.42,266,0.11,0.74,55.35,55.37,12.94,12.94,3.91,3.99,4.16,4.17,6.75,4353.95,29168.8,0.00499999999999989,0.00300000000000011,-0.004,-0.004,-0.001,0.001,0.00399999999999995,0.003,265.325,-435.285,-2916.14
"INHS_FISH_45637",4.43,4.43,1.1,1.1,0.29,0.3,0.32,0.32,210,0.07,0.48,44.29,44.3,11.04,11.04,2.87,3.02,3.18,3.15,5.29,2680.64,19085.16,0.000999999999999446,0,-0.00399999999999978,-0.00399999999999978,0.00299999999999995,-0.002,0.002,0.005,209.471,-267.994,-1908.036
"INHS_FISH_45640",6.54,6.57,1.51,1.51,0.42,0.44,0.46,0.45,277,0.14,0.97,65.38,65.75,15.15,15.12,4.24,4.37,4.57,4.54,7.77,4981.78,34563.4,0.00200000000000067,-0.00499999999999989,-0.00500000000000012,-0.002,-0.00400000000000006,0.003,0.003,-0.004,276.223,-498.038,-3455.37
"INHS_FISH_45655",4.22,4.22,1.07,1.07,0.31,0.31,0.32,0.32,222,0.07,0.49,42.22,42.25,10.71,10.72,3.06,3.13,3.16,3.16,5.66,2888.26,19068.91,-0.00199999999999978,-0.00499999999999989,-0.00100000000000011,-0.002,0.004,-0.003,0.004,0.004,221.434,-288.756,-1906.401
"INHS_FISH_45686",2.83,2.84,0.75,0.75,0.19,0.2,0.25,0.24,157,0.04,0.25,28.34,28.36,7.48,7.46,1.9,2.01,2.46,2.43,3.98,1622.79,9842.23,-0.004,0.004,0.002,0.004,0,-0.000999999999999973,0.004,-0.00300000000000003,156.602,-162.239,-983.973
"INHS_FISH_46162",6.98,6.98,1.52,1.52,0.41,0.45,0.44,0.43,292,0.13,1.11,69.82,69.79,15.23,15.21,4.13,4.53,4.37,4.34,8.62,4310.12,37780.67,-0.00199999999999889,0.000999999999999446,-0.00300000000000011,-0.00100000000000011,-0.003,-0.003,0.003,-0.004,291.138,-430.882,-3776.957
"INHS_FISH_46357",4.29,4.32,0.98,0.98,0.25,0.26,0.32,0.32,236,0.07,0.51,42.88,43.18,9.81,9.78,2.45,2.61,3.23,3.21,5.96,2700.18,20191.35,0.00199999999999978,0.00200000000000067,-0.00100000000000011,0.002,0.00499999999999998,-0.001,-0.003,-0.001,235.404,-269.948,-2018.625
