"dorsal_fin.number","dorsal_fin.percentage","adipos_fin.number","adipos_fin.percentage","caudal_fin.number","caudal_fin.percentage","anal_fin.number","anal_fin.percentage","pelvic_fin.number","pelvic_fin.percentage","pectoral_fin.number","pectoral_fin.percentage","head.number","head.percentage","eye.number","eye.percentage","caudal_fin_ray.number","caudal_fin_ray.percentage","alt_fin_ray.number","alt_fin_ray.percentage","trunk.number","trunk.percentage","file.name"
1,1,0,0,2,0.999335611237661,0,0,2,0.548093971631206,1,1,1,1,1,1,0,0,0,0,2,0.999913515383451,"INHS_FISH_11772"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11783"
1,1,0,0,1,1,1,1,2,0.801534797565494,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11806"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.999975621053658,"INHS_FISH_1181"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_1182"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11821"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11833"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11837"
1,1,0,0,1,1,1,1,1,1,1,1,2,0.9997799779978,1,1,0,0,0,0,1,1,"INHS_FISH_11854"
1,1,0,0,1,1,2,0.999578770008425,2,0.982608695652174,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11858"
1,1,0,0,1,1,2,0.998789712556732,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11865"
1,1,0,0,1,1,1,1,2,0.718221362977284,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11868"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11869"
1,1,0,0,1,1,1,1,1,1,1,1,2,0.999533908179911,1,1,0,0,0,0,1,1,"INHS_FISH_11871"
1,1,1,1,1,1,1,1,1,1,2,0.997676219984508,1,1,1,1,0,0,0,0,2,0.935893367185021,"INHS_FISH_11887"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.978350866939412,"INHS_FISH_11890"
1,1,2,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.980925046353915,"INHS_FISH_11891"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11908"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.977842305115032,"INHS_FISH_11910"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.999845228619439,"INHS_FISH_11916"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.972607489597781,"INHS_FISH_11925"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11933"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11936"
1,1,1,1,1,1,1,1,1,1,2,0.961401232565683,1,1,1,1,0,0,0,0,2,0.97675039490956,"INHS_FISH_11947"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11960"
1,1,0,0,1,1,1,1,1,1,2,0.848518111964874,1,1,1,1,0,0,0,0,2,0.978447031655922,"INHS_FISH_11961"
1,1,0,0,1,1,1,1,2,0.76951574490606,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11965"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11982"
1,1,2,0.907407407407407,1,1,3,0.935294117647059,2,0.583670467083487,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11983"
1,1,0,0,1,1,1,1,2,0.922341696535245,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11986"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11996"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11997"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_11998"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.966329799120999,"INHS_FISH_12001"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.986322818328344,"INHS_FISH_1201"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12015"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_1202"
1,1,0,0,1,1,1,1,2,0.850491803278689,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12022"
1,1,0,0,1,1,1,1,3,0.944196428571429,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12038"
1,1,2,0.846153846153846,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12040"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12081"
1,1,0,0,1,1,1,1,3,0.846622369878184,2,0.99626992200746,1,1,1,1,0,0,0,0,2,0.972454773537568,"INHS_FISH_12091"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12094"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.976842862279755,"INHS_FISH_12107"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12110"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12120"
1,1,0,0,1,1,1,1,2,0.840161569532602,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12124"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,0.898139946855624,0,0,0,0,2,0.959052392270332,"INHS_FISH_12137"
1,1,0,0,2,0.999439357129508,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12138"
1,1,0,0,1,1,1,1,2,0.987435008665511,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12139"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_1216"
1,1,0,0,1,1,1,1,2,0.997752808988764,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12180"
1,1,0,0,3,0.990476190476191,1,1,2,0.992700729927007,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12214"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12224"
1,1,0,0,1,1,1,1,2,0.991780821917808,1,1,1,1,1,1,0,0,0,0,2,0.978285103813461,"INHS_FISH_12297"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12301"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12348"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.973723176722213,"INHS_FISH_12404"
1,1,0,0,1,1,1,1,2,0.651195499296765,1,1,1,1,1,1,0,0,0,0,2,0.975683967646239,"INHS_FISH_12407"
1,1,0,0,1,1,16,0.965957446808511,2,0.563533507397737,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12457"
1,1,0,0,1,1,2,0.998019801980198,1,1,1,1,1,1,1,1,0,0,0,0,2,0.999907908368827,"INHS_FISH_12471"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12473"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12483"
1,1,0,0,1,1,2,0.979525511862203,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12488"
1,1,0,0,1,1,4,0.995417515274949,3,0.782674772036474,2,0.878109452736318,1,1,1,1,0,0,0,0,2,0.990131098006725,"INHS_FISH_12502"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12513"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12515"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.971425843259889,"INHS_FISH_12523"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12533"
1,1,0,0,1,1,0,0,2,0.626680820948337,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12545"
1,1,0,0,1,1,2,0.98107494322483,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12554"
1,1,2,0.978835978835979,1,1,1,1,2,0.549207089552239,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12557"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12559"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_1256"
1,1,1,1,1,1,2,0.999744572158365,1,1,2,0.997536945812808,1,1,1,1,0,0,0,0,2,0.957551492933288,"INHS_FISH_12570"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12571"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12600"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12601"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12614"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12637"
1,1,0,0,2,0.997348758737045,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.968134382499023,"INHS_FISH_12640"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.972837022132797,0,0,0,0,2,0.966919754245701,"INHS_FISH_12642"
1,1,2,0.929133858267717,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12653"
2,0.999410609037328,1,1,1,1,1,1,3,0.982796647551831,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12654"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12656"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12657"
1,1,0,0,1,1,1,1,2,0.871751886001676,1,1,2,0.99987972095261,1,1,0,0,0,0,1,1,"INHS_FISH_12665"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.980299918284414,"INHS_FISH_12672"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12674"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0.979939024390244,"INHS_FISH_12676"
1,1,0,0,2,0.999533320888557,1,1,2,0.731408573928259,1,1,1,1,1,1,0,0,0,0,2,0.970695226288943,"INHS_FISH_12677"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12679"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.98831838058675,"INHS_FISH_12690"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.988480887676901,"INHS_FISH_12716"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12727"
1,1,0,0,2,0.999593784909109,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12756"
1,1,0,0,2,0.998251068791294,1,1,2,0.989333333333333,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12757"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12797"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12835"
1,1,0,0,1,1,1,1,2,0.925897035881435,1,1,1,1,1,1,0,0,0,0,2,0.98867978601452,"INHS_FISH_12845"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12848"
2,0.99926226484692,2,0.700160342063068,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.936085127099489,"INHS_FISH_12855"
1,1,0,0,1,1,2,0.506756756756757,2,0.539248021108179,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12857"
1,1,0,0,1,1,2,0.999641705481906,2,0.895922746781116,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12859"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12878"
1,1,0,0,2,0.999764336213668,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12880"
1,1,0,0,1,1,1,1,1,1,1,1,2,0.999880895664602,1,1,0,0,0,0,2,0.971143639999013,"INHS_FISH_12891"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.943560661854961,"INHS_FISH_12898"
1,1,0,0,1,1,1,1,2,0.66791160908808,1,1,2,0.998593170482159,1,1,0,0,0,0,1,1,"INHS_FISH_12900"
1,1,0,0,1,1,2,0.999365482233503,3,0.743758212877792,1,1,1,1,2,0.994676131322094,0,0,0,0,1,1,"INHS_FISH_12901"
1,1,0,0,1,1,1,1,3,0.991397849462366,1,1,1,1,1,1,0,0,0,0,2,0.975464857911355,"INHS_FISH_12908"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.988116817724068,"INHS_FISH_12916"
1,1,0,0,2,0.998994974874372,3,0.99904428161835,2,0.965222043873729,1,1,1,1,1,1,0,0,0,0,2,0.964077102803738,"INHS_FISH_12918"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12924"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_12926"
1,1,0,0,1,1,2,0.99135446685879,1,1,1,1,1,1,1,1,0,0,0,0,2,0.988168000553544,"INHS_FISH_12946"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0.978841145833333,"INHS_FISH_12957"
1,1,1,1,1,1,2,0.969230769230769,2,0.504018369690011,1,1,1,1,1,1,0,0,0,0,2,0.959884945297653,"INHS_FISH_12959"
1,1,0,0,1,1,4,0.995442114858706,2,0.850964737192282,1,1,1,1,1,1,0,0,0,0,2,0.989592350276799,"INHS_FISH_12962"
1,1,2,0.547169811320755,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.99248224206075,"INHS_FISH_12996"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.973670224544931,"INHS_FISH_12998"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13031"
1,1,0,0,1,1,1,1,2,0.995652173913044,1,1,1,1,1,1,0,0,0,0,2,0.978926441351889,"INHS_FISH_13048"
1,1,0,0,2,0.99714542043879,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.977385087341227,"INHS_FISH_13050"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13059"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,0.986003110419907,0,0,0,0,2,0.983335373067352,"INHS_FISH_13060"
1,1,0,0,3,0.999462269223875,1,1,1,1,2,0.995638901003053,1,1,1,1,0,0,0,0,2,0.946676004201891,"INHS_FISH_13196"
1,1,0,0,1,1,2,0.986725663716814,2,0.595164835164835,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13221"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.966659070191431,"INHS_FISH_13235"
1,1,0,0,2,0.997469458987784,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.986867764310928,"INHS_FISH_13252"
1,1,0,0,1,1,2,0.999276410998553,2,0.90426120641948,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13254"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.984373563746668,"INHS_FISH_13255"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13274"
1,1,0,0,1,1,1,1,2,0.995829858215179,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13275"
1,1,0,0,1,1,2,0.998230088495575,2,0.574250182882224,1,1,1,1,1,1,0,0,0,0,2,0.989462882314662,"INHS_FISH_13323"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.979353847586239,"INHS_FISH_13325"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.979750623441397,"INHS_FISH_13337"
1,1,2,0.903614457831325,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13339"
1,1,0,0,1,1,0,0,2,0.502724120851907,1,1,1,1,1,1,0,0,0,0,2,0.992866686292715,"INHS_FISH_13340"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13360"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.968029288208797,"INHS_FISH_13368"
1,1,0,0,1,1,1,1,1,1,2,0.996908809891808,1,1,1,1,0,0,0,0,2,0.983101588401207,"INHS_FISH_13370"
1,1,1,1,1,1,2,0.998792270531401,2,0.540453074433657,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13372"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,0.99609756097561,0,0,0,0,2,0.968087159800116,"INHS_FISH_13374"
1,1,0,0,1,1,1,1,2,0.744062244062244,1,1,1,1,1,1,0,0,0,0,2,0.992280532819772,"INHS_FISH_13382"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.986220917099616,"INHS_FISH_13384"
1,1,2,0.978723404255319,1,1,0,0,2,0.521080489140354,1,1,1,1,1,1,0,0,0,0,2,0.993349683992076,"INHS_FISH_13386"
1,1,0,0,1,1,1,1,1,1,2,0.98676293622142,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13395"
1,1,0,0,1,1,1,1,2,0.530041641879833,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13396"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.983196025921459,"INHS_FISH_13398"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.99072203516648,"INHS_FISH_13407"
1,1,2,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.98495789595109,"INHS_FISH_13416"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13417"
1,1,0,0,2,0.999272844792761,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.962976983646275,"INHS_FISH_13418"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.981155688190417,"INHS_FISH_13431"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13432"
1,1,0,0,2,0.999892761394102,2,0.999209173586398,4,0.752302472127969,1,1,1,1,1,1,0,0,0,0,2,0.972931840417437,"INHS_FISH_13433"
1,1,0,0,1,1,4,0.59375,2,0.539501779359431,1,1,1,1,1,1,0,0,0,0,2,0.991467038904899,"INHS_FISH_13435"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.976530136347425,"INHS_FISH_13442"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13445"
1,1,0,0,1,1,1,1,2,0.993029739776952,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13446"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13454"
1,1,0,0,1,1,1,1,1,1,1,1,2,0.999929582423773,1,1,0,0,0,0,1,1,"INHS_FISH_13464"
1,1,0,0,3,0.999683042789223,1,1,2,0.813100657561963,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13467"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13468"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13473"
1,1,2,0.5,1,1,1,1,1,1,1,1,1,1,2,0.963106796116505,0,0,0,0,2,0.955189746167379,"INHS_FISH_13476"
1,1,1,1,1,1,1,1,1,1,2,0.693589743589744,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13480"
1,1,0,0,3,0.999753532697995,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13481"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.980196406962673,"INHS_FISH_13483"
1,1,0,0,1,1,10,0.985663082437276,2,0.860030511060259,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13484"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13498"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13511"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13514"
1,1,0,0,1,1,1,1,3,0.964378801042572,1,1,1,1,2,0.951754385964912,0,0,0,0,1,1,"INHS_FISH_13515"
1,1,1,1,2,0.999908122013966,1,1,2,0.891424619640387,1,1,1,1,1,1,0,0,0,0,2,0.968510135800039,"INHS_FISH_13525"
1,1,2,0.971153846153846,1,1,3,0.977207977207977,2,0.501557632398754,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13526"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.999891719646697,"INHS_FISH_13539"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13541"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13542"
1,1,1,1,1,1,1,1,1,1,2,0.985974025974026,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13557"
1,1,0,0,1,1,1,1,1,1,2,0.724164133738602,1,1,1,1,0,0,0,0,2,0.999886086619734,"INHS_FISH_13576"
1,1,1,1,1,1,2,0.780346820809249,2,0.534582775546631,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13592"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13614"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.967676042110934,"INHS_FISH_13615"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.954749679075738,"INHS_FISH_13628"
1,1,0,0,1,1,3,0.978056426332288,2,0.548253199584919,1,1,1,1,1,1,0,0,0,0,2,0.980736981465137,"INHS_FISH_13631"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.984937551650476,"INHS_FISH_13638"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13648"
1,1,2,0.727272727272727,1,1,1,1,2,0.957394257486879,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13665"
1,1,2,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13692"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13710"
1,1,0,0,1,1,3,0.998295696634001,2,0.851235230934479,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13712"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.981574996587962,"INHS_FISH_13740"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13742"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.960246813675905,"INHS_FISH_13756"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13758"
1,1,0,0,1,1,1,1,2,0.623752816221435,1,1,1,1,2,0.994540491355778,0,0,0,0,1,1,"INHS_FISH_13760"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13789"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.969703809595466,"INHS_FISH_13814"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13816"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,0.973550356052899,0,0,0,0,1,1,"INHS_FISH_13819"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.982246015936255,"INHS_FISH_13833"
1,1,0,0,1,1,1,1,2,0.785474391267842,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13835"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13848"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.978968792401628,"INHS_FISH_13878"
1,1,2,0.863013698630137,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13880"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13885"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13890"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.988883043209735,"INHS_FISH_13892"
1,1,0,0,1,1,3,0.870662460567823,2,0.567725752508361,1,1,1,1,2,0.949473684210526,0,0,0,0,2,0.992847434211992,"INHS_FISH_13893"
1,1,2,0.71875,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13894"
1,1,0,0,1,1,2,0.99753347427766,1,1,1,1,1,1,1,1,0,0,0,0,2,0.991596830023684,"INHS_FISH_13899"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13900"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13901"
1,1,0,0,1,1,1,1,1,1,2,0.564447159437996,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13912"
1,1,3,0.8,1,1,6,0.822916666666667,2,0.6911124922312,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_13913"
