"","original_file_name","id.x","file_name","catalog_id","dataset","path","scientific_name.x","genus.x","family.x","institution","width","height","size","id.y","image_metadata_id","user_id","fish_number","has_ruler","has_label","labelname_matched_imagefilename","barcode_visible","label_detailed","has_colorbar","has_label_attached_fish","non_specimen_objects","if_overlapping","specimen_angled","specimen_viewing","straight_curved","if_missing_parts","if_parts_visible","fins_folded_oddly","brightness","if_background_uniform","if_focus","color_issues","image_quality","scientific_name.y","genus.y","family.y"
"3392","INHS_FISH_50068.jpg",132021,"INHS_132021.JPG",50068,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_50068.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,11121364,"760bd534-66fb-5c09-a42d-369d6248be49","9ad6279e-f8df-40a7-9bb1-a21439f5d8cb",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis stilbius","Notropis ","Cyprinidae"
"3393","INHS_FISH_50071.jpg",132024,"INHS_132024.JPG",50071,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_50071.jpg","Notropis baileyi","Notropis ","Cyprinidae","INHS",6016,4016,9915529,"264644ef-92eb-5d22-9635-ac25ab6dbb5c","d593f7ba-fb72-4898-bbb6-6c10434b7797",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",4,"Notropis baileyi","Notropis ","Cyprinidae"
"3395","INHS_FISH_50103.jpg",132030,"INHS_132030.JPG",50103,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_50103.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10814033,"896787a0-fd9f-50c0-8272-cde4010cf2fc","d5a1358c-c807-4f74-abd6-9b59fec703a6",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis rubellus","Notropis ","Cyprinidae"
"3396","INHS_FISH_50104.jpg",132031,"INHS_132031.JPG",50104,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_50104.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11065141,"75aa4135-37b2-5f48-804a-5ff556c5e03c","f41c6973-0239-4a8e-99a0-25a347269ba1",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis volucellus","Notropis ","Cyprinidae"
"3418","INHS_FISH_50378.jpg",132118,"INHS_132118.JPG",50378,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_50378.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11259765,"b1d929b2-a598-59c3-b641-eaea7923e3b7","00402be7-8816-47af-900d-e08a69e9dc80",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"3478","INHS_FISH_51451.jpg",132411,"INHS_132411.JPG",51451,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_51451.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11004924,"4d632be7-0cf2-5e07-abdb-ddd54c05339e","169daf9c-3616-4f7f-95f0-df31b0dd2c38",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis texanus","Notropis ","Cyprinidae"
"3481","INHS_FISH_51491.jpg",132426,"INHS_132426.JPG",51491,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_51491.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11092286,"f545edce-269d-5d68-bd2a-8fcd4d7f2e7b","aee0a532-09fc-4659-809a-5e78b92fb542",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",9,"Notropis texanus","Notropis ","Cyprinidae"
"3491","INHS_FISH_51678.jpg",132462,"INHS_132462.JPG",51678,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_51678.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11113006,"42a11f3b-b79d-525b-b1f4-1abafaf8f7da","4431460b-c758-4e78-ab61-335ed41ed367",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis leuciodus","Notropis ","Cyprinidae"
"3497","INHS_FISH_51799.jpg",132490,"INHS_132490.JPG",51799,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_51799.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11495496,"f037c14f-a478-5ba1-8d03-b31a0cdc0d77","b8c0adb5-4842-45b5-9afb-98a88563ce47",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis volucellus","Notropis ","Cyprinidae"
"3503","INHS_FISH_51878.jpg",132511,"INHS_132511.JPG",51878,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_51878.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11258375,"c93d7e42-d3e0-582d-a493-eaf4f365803b","ac0b9815-ec24-47d5-8ade-85bb520f934d",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",6,"Notropis texanus","Notropis ","Cyprinidae"
"3575","INHS_FISH_52831.jpg",132743,"INHS_132743.JPG",52831,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_52831.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11483400,"70f658f6-3025-5f45-986d-ac802d47fb62","ca8d4d22-1c33-4f27-a7be-db641cb35192",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis texanus","Notropis ","Cyprinidae"
"3653","INHS_FISH_53960.jpg",132995,"INHS_132995.JPG",53960,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_53960.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11138935,"7ee74f1a-7fa1-52e5-abe9-7a73ca1c72fe","6e718421-02e3-4a4f-8afb-a01d9672a12f",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"3654","INHS_FISH_53966.jpg",132997,"INHS_132997.JPG",53966,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_53966.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,11321092,"7fac9c55-8cce-52e8-ba90-79f5bba6794c","2df80bc1-5b72-46f1-a55e-8b519f08016e",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis rubellus","Notropis ","Cyprinidae"
"3678","INHS_FISH_54290.jpg",133080,"INHS_133080.JPG",54290,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_54290.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11406759,"17222f63-3d09-5142-b6c2-20fec36dcdb3","d52da624-e1d4-4652-a834-bfdb2f529785",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis volucellus","Notropis ","Cyprinidae"
"3679","INHS_FISH_54292.jpg",133081,"INHS_133081.JPG",54292,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_54292.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11406859,"dfb3879c-3813-5c68-af50-bbefeaa0520b","8cebb4cb-1527-4068-a9cc-88d5caac4b8e",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"3680","INHS_FISH_54294.jpg",133082,"INHS_133082.JPG",54294,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_54294.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11010429,"4747dabf-37d9-589e-8c27-6952b1872d06","387d164d-b008-4dfd-acbc-03458d7c3bf4",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",7,"Notropis volucellus","Notropis ","Cyprinidae"
"3686","INHS_FISH_54317.jpg",133098,"INHS_133098.JPG",54317,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_54317.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11282800,"ae94aefb-c171-5bce-8afd-f46c011f82fe","444d5528-7813-40d0-bfac-be726379074e",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis volucellus","Notropis ","Cyprinidae"
"3687","INHS_FISH_54318.jpg",133099,"INHS_133099.JPG",54318,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_54318.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10959796,"40ccb5c1-295b-5ba2-bdda-ab62db51cc29","c8487605-0004-4713-b227-1dfce0dd3c96",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis volucellus","Notropis ","Cyprinidae"
"3688","INHS_FISH_54319.jpg",133100,"INHS_133100.JPG",54319,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_54319.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11297780,"b592c2de-cd8a-52f9-9da2-e61f51db4c35","013dc41b-9365-4671-8428-1009b3addc59",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis volucellus","Notropis ","Cyprinidae"
"3689","INHS_FISH_54320.jpg",133101,"INHS_133101.JPG",54320,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_54320.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11424726,"b6d4346e-fdae-5dab-aa20-147f23024837","043ef144-5321-40a9-bd9d-ba956f0562a7",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"3744","INHS_FISH_5553.jpg",122940,"INHS_122940.JPG",5553,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_5553.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10956591,"d0cd9ada-8a4f-5608-8de1-1595b36a7970","12ec3484-17b1-47b2-aeb3-21b55776df56",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis texanus","Notropis ","Cyprinidae"
"3754","INHS_FISH_5569.jpg",122948,"INHS_122948.JPG",5569,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_5569.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11570519,"f6f7855f-054b-5d6f-b582-487f55c6fb86","011c4ce4-cef1-4816-ae43-fb28221ed807",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis texanus","Notropis ","Cyprinidae"
"3758","INHS_FISH_55734.jpg",133320,"INHS_133320.JPG",55734,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_55734.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,10585990,"92a0aec2-71a6-5b5c-827f-445ce84c49fd","b21d27c6-984f-4447-8d0d-44fe0bbeecd4",23,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",9,"Notropis stilbius","Notropis ","Cyprinidae"
"3760","INHS_FISH_55761.jpg",133327,"INHS_133327.JPG",55761,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_55761.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,10826759,"0972c333-33cb-55be-aced-6afc52a3add0","40c2e237-111c-4989-86d4-328cda7c9dab",12,1,"True","True","True","False","detailed","False","False","no","False",10,"left","straight","False","True","False","normal","False","True","none",7,"Notropis stilbius","Notropis ","Cyprinidae"
"3761","INHS_FISH_55788.jpg",133334,"INHS_133334.JPG",55788,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_55788.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10632818,"a94fb254-54d5-56b1-a296-8d40d6d928ab","aed4cca1-9b5a-41bf-8123-a056ac444b44",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis volucellus","Notropis ","Cyprinidae"
"3767","INHS_FISH_55841.jpg",133344,"INHS_133344.JPG",55841,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_55841.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10934007,"0de54ed4-837f-517f-95df-a2838f03e99c","ce9d1e19-76b8-4f5f-a1e7-ab592e707703",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"3781","INHS_FISH_5622.jpg",122961,"INHS_122961.JPG",5622,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_5622.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11361512,"96edd5e4-c701-5a15-9a53-6610d5c2e915","e344b0da-6986-4cca-832c-59fcadea2840",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",4,"Notropis texanus","Notropis ","Cyprinidae"
"3791","INHS_FISH_56360.jpg",133435,"INHS_133435.JPG",56360,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_56360.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11217033,"305d83dc-082c-536c-8d1e-eb4975b8476a","fd0863d5-d86d-4a8d-af12-89c21c6a7911",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis volucellus","Notropis ","Cyprinidae"
"3831","INHS_FISH_5672.jpg",122971,"INHS_122971.JPG",5672,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_5672.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10815147,"071fad91-852b-5c70-b9fd-b73155ec097a","ef42751d-23be-4076-9939-1727f20dc49c",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis texanus","Notropis ","Cyprinidae"
"3838","INHS_FISH_56846.jpg",133565,"INHS_133565.JPG",56846,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_56846.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10972153,"1767dedb-bab3-57f6-9c84-40dee27ca619","45d14ef5-99ce-4dfc-86c6-ea654b8a6018",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"3850","INHS_FISH_57044.jpg",133637,"INHS_133637.JPG",57044,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_57044.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10494551,"6b9a99a9-5f95-5acc-b6a6-5aa8652907ed","abe384a2-343f-4c08-9871-e4ba769a28f9",13,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",10,"Notropis volucellus","Notropis ","Cyprinidae"
"3851","INHS_FISH_57047.jpg",133638,"INHS_133638.JPG",57047,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_57047.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11060777,"0243ca64-2d67-58e1-b3c0-6302f3d20a10","aab40add-8392-422c-9c40-74555255ce84",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",4,"Notropis volucellus","Notropis ","Cyprinidae"
"3867","INHS_FISH_5716.jpg",122981,"INHS_122981.JPG",5716,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_5716.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11295972,"dc5fd07f-f4dc-57d0-a657-5d671646e889","fc272dd1-b0ce-40d4-bc23-cbe18998aa83",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis texanus","Notropis ","Cyprinidae"
"3902","INHS_FISH_57605.jpg",133805,"INHS_133805.JPG",57605,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_57605.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10941994,"ff20f434-2036-522e-80f5-7d9f6e374226","e46ab6ec-eae7-4236-8cf5-4696a12c3198",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"3904","INHS_FISH_57626.jpg",133813,"INHS_133813.JPG",57626,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_57626.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10972805,"fbc19442-8f19-5198-b6e1-b0ec0318b66a","3ece7df1-7acd-42c7-a0c2-9140bdd6cc3b",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"3906","INHS_FISH_57656.jpg",133822,"INHS_133822.JPG",57656,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_57656.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11279518,"ba7a6604-41d0-5156-aef1-d39ea3736a6b","85256c06-c751-423b-acc2-10e5744a5cbe",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",7,"Notropis volucellus","Notropis ","Cyprinidae"
"3908","INHS_FISH_57676.jpg",133826,"INHS_133826.JPG",57676,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_57676.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11125766,"bc5573cf-dd0b-53a5-a1f6-2722338abdc2","20ed78e9-b890-4ad2-8447-9a3eacbc9b65",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"3910","INHS_FISH_57695.jpg",133830,"INHS_133830.JPG",57695,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_57695.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10810475,"1a873e78-d70f-5425-bc58-dbec7c34ab23","85d309d7-dac9-469c-89dd-1274d60eb7f7",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis volucellus","Notropis ","Cyprinidae"
"3913","INHS_FISH_57772.jpg",133842,"INHS_133842.JPG",57772,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_57772.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10630993,"eec1666e-0cc0-57ee-a427-ca786242e857","bce0fe48-4a11-4c37-9a20-d34cb5c67d31",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis texanus","Notropis ","Cyprinidae"
"3914","INHS_FISH_57777.jpg",133843,"INHS_133843.JPG",57777,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_57777.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,10121321,"50766045-827d-5e47-a627-222c6a9705ca","730bb22d-5aa7-4922-a30d-711263386989",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis ammophilus","Notropis ","Cyprinidae"
"3915","INHS_FISH_57784.jpg",133847,"INHS_133847.JPG",57784,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_57784.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,11012038,"6fef70d4-4042-5242-b1fb-351288084231","d5f93c08-e057-4a85-bb96-17a866c1b4a5",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stilbius","Notropis ","Cyprinidae"
