"original_file_name","id","file_name","catalog_id","dataset","path","scientific_name","genus","family","institution","width","height","size","SL_bbox","SL_lm","HL_bbox","HL_lm","pOD_bbox","pOD_lm","ED_bbox","ED_lm","HH_lm","EA_m","HA_m","FA_pca","FA_lm","scale","unit","FA_pca_meta","file.name","X.none.","X.none..1"
"INHS_FISH_89615",139225,"INHS_139225.JPG","89615","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_89615.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11109059,1472,1471.02,391,392.47,74,75.71,119,118.11,190,9448,61375,178.17,-0.31,395.42,"cm",-1.06,"INHS_FISH_89615",NA,NA
"INHS_FISH_89697",139250,"INHS_139250.JPG","89697","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_89697.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10230334,1542,1542.17,359,358.62,82,82.61,126,125.14,200,10351,63393,0.42,2.23,394.678,"cm",2.18,"INHS_FISH_89697",NA,NA
"INHS_FISH_90066",139307,"INHS_139307.JPG","90066","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_90066.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11529764,1647,1647.17,403,406.91,95,95.01,108,107.23,206,9049,75019,1.67,2.16,394.401,"cm",1.77,"INHS_FISH_90066",NA,NA
"INHS_FISH_90142",139326,"INHS_139326.JPG","90142","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_90142.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10993302,1847,1854.37,427,427.69,120,121.06,131,130.02,232,11772,87162,5.87,5.45,391.837,"cm",5.35,"INHS_FISH_90142",NA,NA
"INHS_FISH_91757",139783,"INHS_139783.JPG","91757","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_91757.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11358331,1084,1083.02,265,264.07,59,61.98,96,95.01,143,6491,33662,1.07,0.32,394.892,"cm",0.05,"INHS_FISH_91757",NA,NA
"INHS_FISH_91775",139789,"INHS_139789.JPG","91775","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_91775.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11086805,1002,1001.03,248,247.13,61,61.03,82,81.02,132,4733,29019,179.71,-0.46,395.897,"cm",-1.43,"INHS_FISH_91775",NA,NA
"INHS_FISH_92100",139879,"INHS_139879.JPG","92100","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_92100.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10982677,1510,1509.01,388,387.81,96,101.51,125,124.04,208,10197,67608,0.67,-0.19,393.124,"cm",-0.02,"INHS_FISH_92100",NA,NA
"INHS_FISH_92166",139903,"INHS_139903.JPG","92166","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_92166.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10630648,1654,1653,398,398.45,94,95.52,109,108.04,213,9099,77154,0.4,0.07,393.508,"cm",0.01,"INHS_FISH_92166",NA,NA
"INHS_FISH_92249",139923,"INHS_139923.JPG","92249","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_92249.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,11173719,1626,1673.27,399,411.36,110,117.39,141,140.43,214,15253,70558,13.82,13.8,392.203,"cm",13.93,"INHS_FISH_92249",NA,NA
"INHS_FISH_92501",139990,"INHS_139990.JPG","92501","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_92501.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10921889,2022,2021.4,448,447.29,124,135.25,129,128.04,248,12113,97981,179.57,-1.13,394.18,"cm",-0.57,"INHS_FISH_92501",NA,NA
"INHS_FISH_92883",140100,"INHS_140100.JPG","92883","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_92883.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10857560,1645,1660.71,373,392.76,98,102.79,135,134.24,215,11743,66676,7.6,8.13,395.723,"cm",8.15,"INHS_FISH_92883",NA,NA
"INHS_FISH_93363",140233,"INHS_140233.JPG","93363","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_93363.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11422249,1955,1954.3,420,419.81,102,112.31,130,131.59,237,12134,81718,0.53,-1,394.099,"cm",0.23,"INHS_FISH_93363",NA,NA
"INHS_FISH_94567",140458,"INHS_140458.JPG","94567","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_94567.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11102177,2035,2034,483,482.02,129,139.09,151,150.21,257,15126,101885,179.64,0.11,393.6,"cm",-0.04,"INHS_FISH_94567",NA,NA
"INHS_FISH_94624",140470,"INHS_140470.JPG","94624","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_94624.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,10763152,2346,2359.37,555,555.44,153,153.12,179,178.1,305,23291,139343,5.8,6.33,391.135,"cm",5.7,"INHS_FISH_94624",NA,NA
"INHS_FISH_94625",140471,"INHS_140471.JPG","94625","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_94625.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11197419,1950,1955.56,464,464.17,124,127.12,156,155.21,244,16815,97372,5.16,4.69,394.294,"cm",4.62,"INHS_FISH_94625",NA,NA
"INHS_FISH_97377",141351,"INHS_141351.JPG","97377","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97377.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10945588,1499,1498.39,307,310.06,63,73.57,109,110.63,196,9216,55487,1.2,-1.3,395.782,"cm",0.25,"INHS_FISH_97377",NA,NA
"INHS_FISH_97387",141355,"INHS_141355.JPG","97387","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97387.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11275063,1844,1843.31,452,451.09,120,124.19,150,149.12,257,15236,97291,1.09,1.06,395.619,"cm",1.85,"INHS_FISH_97387",NA,NA
"INHS_FISH_97396",141361,"INHS_141361.JPG","97396","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97396.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11056393,1277,1276.51,326,325.02,94,94.43,100,99.05,180,6786,50987,179.58,-1.62,395.887,"cm",-0.91,"INHS_FISH_97396",NA,NA
"INHS_FISH_97405",141364,"INHS_141364.JPG","97405","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97405.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11389722,1202,1202.21,283,282.11,67,68.07,100,99.25,150,6546,38316,2.15,2.57,392.952,"cm",4.22,"INHS_FISH_97405",NA,NA
"INHS_FISH_97446",141382,"INHS_141382.JPG","97446","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97446.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11783255,1738,1738.58,379,381.16,89,103.08,118,117.83,134,8801,62508,178.69,-2.44,395.518,"cm",-1.42,"INHS_FISH_97446",NA,NA
"INHS_FISH_97608",141434,"INHS_141434.JPG","97608","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97608.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11059850,1149,1148.92,282,281.58,67,75.13,93,92.35,155,5800,37698,4.71,2.29,392.812,"cm",4.69,"INHS_FISH_97608",NA,NA
"INHS_FISH_97610",141435,"INHS_141435.JPG","97610","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97610.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10373640,1479,1478.15,307,306,68,76.48,84,83.02,175,5638,47770,1.94,0.81,394.359,"cm",1.73,"INHS_FISH_97610",NA,NA
"INHS_FISH_97727",141462,"INHS_141462.JPG","97727","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97727.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11112416,1246,1246.49,287,286.14,69,69.87,94,93.19,159,5861,40906,3.55,2.81,395.872,"cm",3.81,"INHS_FISH_97727",NA,NA
"INHS_FISH_97820",141492,"INHS_141492.JPG","97820","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97820.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10760829,1172,1173.73,291,292.1,72,72.11,97,96.02,153,6402,39185,4.93,3.91,394.865,"cm",4.59,"INHS_FISH_97820",NA,NA
"INHS_FISH_97827",141496,"INHS_141496.JPG","97827","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97827.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11185782,1281,1282.14,304,304.38,83,83.22,96,95.01,166,6064,43766,5.12,3.31,394.107,"cm",4.9,"INHS_FISH_97827",NA,NA
"INHS_FISH_97870",141518,"INHS_141518.JPG","97870","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_97870.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10993262,1304,1305.52,318,317.01,85,86.49,102,101.32,177,7406,48699,3.37,3.56,394.867,"cm",3.92,"INHS_FISH_97870",NA,NA
"INHS_FISH_98264",141637,"INHS_141637.JPG","98264","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_98264.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10444104,1715,1714.04,369,368.01,76,83.26,90,89.56,209,5384,72421,0.41,-0.4,393.144,"cm",0.07,"INHS_FISH_98264",NA,NA
"INHS_FISH_98276",141639,"INHS_141639.JPG","98276","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_98276.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11099095,1096,1111.36,275,284.89,63,66.73,85,84.05,150,5385,38076,9.29,9.84,393.887,"cm",9.6,"INHS_FISH_98276",NA,NA
"INHS_FISH_98278",141641,"INHS_141641.JPG","98278","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_98278.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10747508,997,1007.99,215,217.01,51,51.04,73,72.34,125,3820,23331,8.99,8.85,392.978,"cm",9.05,"INHS_FISH_98278",NA,NA
"INHS_FISH_98618",141747,"INHS_141747.JPG","98618","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_98618.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10949219,1623,1622.71,425,424.01,107,114.23,117,116.16,209,9643,77448,179.26,-1.7,393.481,"cm",-1.1,"INHS_FISH_98618",NA,NA
"INHS_FISH_98624",141750,"INHS_141750.JPG","98624","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_98624.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11425761,1434,1434.66,380,379.96,104,104.81,126,125.14,207,11281,66853,2.17,2.76,395.259,"cm",1.9,"INHS_FISH_98624",NA,NA
"INHS_FISH_98910",141837,"INHS_141837.JPG","98910","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_98910.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10784825,1977,1981.02,509,508.52,141,142.86,139,138.01,288,14833,122389,5.5,4.08,396.072,"cm",5.39,"INHS_FISH_98910",NA,NA
"INHS_FISH_99151",141921,"INHS_141921.JPG","99151","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_99151.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10765906,2016,2015.02,515,514.82,136,139.49,133,132.02,284,13250,125458,0.07,0.23,393.805,"cm",0.09,"INHS_FISH_99151",NA,NA
"INHS_FISH_99198",141942,"INHS_141942.JPG","99198","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_99198.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10835378,2167,2166.32,495,494.68,123,130.63,130,129.39,272,12037,122048,179.18,-0.98,393.997,"cm",-0.9,"INHS_FISH_99198",NA,NA
"INHS_FISH_99207",141948,"INHS_141948.JPG","99207","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_99207.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10899088,1674,1673.58,404,407.74,96,96.02,122,121.07,213,10764,75438,1.61,1.51,393.269,"cm",1.55,"INHS_FISH_99207",NA,NA
"INHS_FISH_99336",141987,"INHS_141987.JPG","99336","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_99336.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10804210,1918,1917.5,455,454.32,95,105.55,131,130.14,246,12936,98315,0.69,-1.31,393.68,"cm",0.14,"INHS_FISH_99336",NA,NA
"INHS_FISH_99367",141996,"INHS_141996.JPG","99367","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_99367.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10659601,1695,1694.38,414,413.17,100,105,117,116.62,228,9821,83333,1.83,1.22,393.465,"cm",1.24,"INHS_FISH_99367",NA,NA
"INHS_FISH_99604",142062,"INHS_142062.JPG","99604","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_99604.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11377942,1257,1256.77,322,321.1,96,97.67,102,101,183,7646,49542,179.64,-2.01,396.262,"cm",-0.43,"INHS_FISH_99604",NA,NA
"INHS_FISH_99608",142064,"INHS_142064.JPG","99608","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_99608.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11164240,1340,1339,377,377.82,99,100.45,110,109.02,192,7964,56288,0.94,0.13,395.037,"cm",0.43,"INHS_FISH_99608",NA,NA
